,id,anchor,target,context,score,input
368,d0efdd2ed0b447f9,ack,indicative device,G04,0.0,ack
369,393b8816cd961b35,ack,indicative message,G04,0.5,ack
370,6212d9f7155dc84c,ack,indicator,G04,0.25,ack
371,06356fa510db9a4a,ack,message,G04,0.5,ack
372,148cdd036ae3f0c4,ack,message ringtone,G04,0.0,ack
373,27f9b139ce0a2ea0,ack,red signal,G04,0.0,ack
374,736e6a0cf95051fb,ack,signal,G04,0.5,ack
375,d8262be6984bc530,ack,telecommunication,G04,0.25,ack
376,4b1cc4c10b1f12e9,ack,acknowledge,G06,0.75,ack
377,48009477385eda7a,ack,address id,G06,0.25,ack
378,53d1379463a4f455,ack,bus acknowledge,G06,0.5,ack
379,b6d7705aea460cec,ack,bus acknowledgement,G06,0.5,ack
380,a7df63266a0cd792,ack,busy acknowledge,G06,0.5,ack
381,606e4af9e8c561a7,ack,busy path,G06,0.0,ack
382,35ad64716a1f895e,ack,data,G06,0.25,ack
383,e62b72945a9a7468,ack,flag pole,G06,0.0,ack
384,44af86052f6154da,ack,frame flag,G06,0.5,ack
385,6c5e11ecb9b1e12c,ack,header id,G06,0.5,ack
386,9f63d6366e231552,ack,liveness message,G06,0.25,ack
387,315f532c8e37e265,ack,negative acknowledgement,G06,0.5,ack
388,eca487b69ed50db3,ack,network,G06,0.25,ack
389,00bc7a5b949fb235,ack,null data,G06,0.25,ack
390,33b9c9c35e9d6482,ack,positive acknowledgement,G06,0.5,ack
391,f0f728a174113a0d,ack,positive acknowledgement packet,G06,0.5,ack
392,27457261a9fd430e,ack,provide for tuning,G06,0.0,ack
393,6f725686c1fdce23,ack,provide restoring force,G06,0.0,ack
394,78c7b962c17ec8fe,ack,provided acknowledgement,G06,0.75,ack
395,adce9247f98c8670,ack,provider networks,G06,0.0,ack
396,12884aa9ed7d2a80,ack,server message,G06,0.25,ack
397,015e022df7350b2a,ack,sms acknowledgement,G06,0.5,ack
398,b54dcabc8b1187c7,ack,tcp acknowledgement,G06,0.5,ack
399,447af5cc4f38c7c8,ack,window frame,G06,0.0,ack
400,9a4fc9ecbdc0535d,acoustooptic modulator,acoustic effect,H01,0.5,acoustooptic modulator
401,7552fd7261730ad9,acoustooptic modulator,acoustic modulator,H01,0.5,acoustooptic modulator
402,21b8bd37a4309944,acoustooptic modulator,acoustic optical modulator,H01,0.5,acoustooptic modulator
403,e3b133c8d4890fc3,acoustooptic modulator,acousto optic element,H01,0.5,acoustooptic modulator
404,ee1bb20a59a4e071,acoustooptic modulator,acousto optic modulating element,H01,0.5,acoustooptic modulator
405,2ab8eae9735c147a,acoustooptic modulator,acousto optical element,H01,0.5,acoustooptic modulator
406,0914fba7eef5d574,acoustooptic modulator,acoustooptic,H01,0.5,acoustooptic modulator
407,d8b63e379c8936ed,acoustooptic modulator,acoustooptic deflector,H01,0.5,acoustooptic modulator
408,25fb59765ebf794e,acoustooptic modulator,amplifier,H01,0.25,acoustooptic modulator
409,6f0ed411c84152ef,acoustooptic modulator,analog signal,H01,0.25,acoustooptic modulator
410,98820ff9e60fe75f,acoustooptic modulator,beam support,H01,0.0,acoustooptic modulator
411,7ad6f3cefc537a21,acoustooptic modulator,electrical drive signal,H01,0.25,acoustooptic modulator
412,e851e021451aad8b,acoustooptic modulator,electrooptical,H01,0.5,acoustooptic modulator
413,d3150b216813544d,acoustooptic modulator,electrooptical effect,H01,0.5,acoustooptic modulator
414,717a132db3aa625b,acoustooptic modulator,electrooptical modulator,H01,0.5,acoustooptic modulator
415,c34ad64ef5f57ecd,acoustooptic modulator,isolator,H01,0.25,acoustooptic modulator
416,3ad65d80cf4f9f50,acoustooptic modulator,laser beam,H01,0.25,acoustooptic modulator
417,06e72066f62b2f27,acoustooptic modulator,light wave,H01,0.25,acoustooptic modulator
418,0f3d75a789ae5086,acoustooptic modulator,moderator reactor,H01,0.0,acoustooptic modulator
419,e25105510083783d,acoustooptic modulator,modulator chemistry,H01,0.0,acoustooptic modulator
420,ab8e9779f2705913,acoustooptic modulator,modulator enzyme,H01,0.0,acoustooptic modulator
421,06dbe2adc6346c87,acoustooptic modulator,modulator medicine,H01,0.0,acoustooptic modulator
422,c219fadbccb53638,acoustooptic modulator,optic nerve,H01,0.0,acoustooptic modulator
423,baec5ff06bc4d279,acoustooptic modulator,optical coupler,H01,0.5,acoustooptic modulator
424,796ab2f0e53f9d12,acoustooptic modulator,optical frequency shifter,H01,0.5,acoustooptic modulator
425,7e46aa3decd316a9,acoustooptic modulator,optical modulator,H01,0.5,acoustooptic modulator
426,0a9ae3bc8cb2b90e,acoustooptic modulator,optical splitter,H01,0.5,acoustooptic modulator
427,7d41d9cdd8801336,acoustooptic modulator,optical splitting coupler,H01,0.5,acoustooptic modulator
428,2c9b5986178c8ce1,acoustooptic modulator,optical splitting splitter,H01,0.25,acoustooptic modulator
429,825cf79d5e2029c5,acoustooptic modulator,output coupler,H01,0.5,acoustooptic modulator
430,8cafdc143580f931,acoustooptic modulator,output modulator,H01,0.25,acoustooptic modulator
431,bb9dc49be3f12f1f,acoustooptic modulator,piezoelectric,H01,0.25,acoustooptic modulator
432,146c3bf3b51d1dfa,acoustooptic modulator,piezoelectric modulator,H01,0.5,acoustooptic modulator
433,e04cd658df7318d2,acoustooptic modulator,sound signal,H01,0.25,acoustooptic modulator
434,2b8b7c03835b7d6a,acoustooptic modulator,sound waves,H01,0.25,acoustooptic modulator
435,571c41e5f6360258,acrylate groups,acid groups,D21,0.5,acrylate groups
436,dc2ad0418edf02f5,acrylate groups,acid units,D21,0.25,acrylate groups
437,609fe13f9be00897,acrylate groups,acrylate,D21,0.5,acrylate groups
438,47b2ef2867d0c5d6,acrylate groups,acrylate functional groups,D21,0.5,acrylate groups
439,29e57b412eaefc27,acrylate groups,acrylate ion,D21,0.5,acrylate groups
440,75320ab4da05f063,acrylate groups,acrylate monomers,D21,0.5,acrylate groups
441,44838ca1408d4062,acrylate groups,acrylate units,D21,0.75,acrylate groups
442,6a302272df355a02,acrylate groups,acrylic acid,D21,0.5,acrylate groups
443,2aca7772d60e9b85,acrylate groups,aryl halide,D21,0.0,acrylate groups
444,04645ab8f8440ef2,acrylate groups,carbonyl carbon,D21,0.25,acrylate groups
445,412c0283782baf17,acrylate groups,carboxylic acid groups,D21,0.5,acrylate groups
446,f3d5fb05051f8780,acrylate groups,coametic,D21,0.25,acrylate groups
447,75f672cfb24c971a,acrylate groups,comonomer,D21,0.25,acrylate groups
448,2aca7f3b8f850a30,acrylate groups,contained acrylate groups,D21,0.75,acrylate groups
449,30bec6163fc66c8a,acrylate groups,contained acrylate units,D21,0.5,acrylate groups
450,87cc8a2e91de1b35,acrylate groups,contained functional groups,D21,0.5,acrylate groups
451,4cc46a4c911221aa,acrylate groups,contained functional units,D21,0.25,acrylate groups
452,cf4841539c8bb76c,acrylate groups,copolymerized acrylate groups,D21,0.5,acrylate groups
453,61749d6da627c2d7,acrylate groups,copolymerized acrylate units,D21,0.5,acrylate groups
454,fa22460c39ab9d9b,acrylate groups,copolymerized functional groups,D21,0.5,acrylate groups
455,cf81da4d957e3801,acrylate groups,copolymerized functional units,D21,0.25,acrylate groups
456,58c50ffeacb6cc7c,acrylate groups,copolymers,D21,0.25,acrylate groups
457,bcd313b2f1261690,acrylate groups,ester group,D21,0.25,acrylate groups
458,59a893900410eb32,acrylate groups,functional acrylate,D21,0.5,acrylate groups
459,58b641e50fb6cafa,acrylate groups,functional groups,D21,0.5,acrylate groups
460,678664cac07e41bb,acrylate groups,group discussion,D21,0.0,acrylate groups
461,8484abb7e90369b4,acrylate groups,group of students,D21,0.0,acrylate groups
462,a5805aecd31c8a3d,acrylate groups,groups,D21,0.5,acrylate groups
463,f030009ac7858e1b,acrylate groups,interpolymer invention,D21,0.25,acrylate groups
464,7e926d0b5d058211,acrylate groups,maleic acid groups,D21,0.0,acrylate groups
465,3471eb2b93cfa2e6,acrylate groups,medical group,D21,0.0,acrylate groups
466,d48694a8ad555700,acrylate groups,methacrylate,D21,0.5,acrylate groups
467,9969c776a7fb414c,acrylate groups,methacrylate groups,D21,0.5,acrylate groups
468,e75fc86dbafdb7c7,acrylate groups,methacrylate units,D21,0.5,acrylate groups
469,09a1f41e2b865a47,acrylate groups,methyl acrylate,D21,0.5,acrylate groups
470,7914306bc48a0838,acrylate groups,methyl methacrylate,D21,0.5,acrylate groups
471,319b7c6945947a74,acrylate groups,modified acrylates,D21,0.5,acrylate groups
472,957a269530fc9821,acrylate groups,monomers,D21,0.25,acrylate groups
473,07f1cfe84cd4ebdc,acrylate groups,nitro group,D21,0.0,acrylate groups
474,a503b483ac9afb67,acrylate groups,paper,D21,0.25,acrylate groups
475,f35229a01aa432ce,acrylate groups,pendant group,D21,0.0,acrylate groups
476,35d87b342327bd33,acrylate groups,polymers,D21,0.5,acrylate groups
477,0ac200fd42197ed4,acrylate groups,prop 2 enoates,D21,0.75,acrylate groups
478,9b7d39be21417b42,acrylate groups,salts and esters,D21,0.25,acrylate groups
479,f0afee8d14f18797,acrylate groups,sheet,D21,0.25,acrylate groups
480,be14b93b6752a57e,acrylate groups,unsaturated groups,D21,0.25,acrylate groups
481,d334a04b6909c5f6,acrylate groups,unsaturated units,D21,0.25,acrylate groups
482,b4cacc7dd03a25fe,acrylate groups,vinyl group,D21,0.5,acrylate groups
483,6105b52e4bcf0abb,activating position,absence,A61,0.0,activating position
484,c7fbcaa0df74f102,activating position,activator,A61,0.5,activating position
485,94ce7cb98d619bba,activating position,activator position,A61,0.5,activating position
486,a523f84ada6c4d21,activating position,activator site,A61,0.5,activating position
487,47684a747ad281e7,activating position,aperture,A61,0.25,activating position
488,1af618acd3e19f2f,activating position,aperture position,A61,0.25,activating position
489,eb35f588d63f43be,activating position,aperture site,A61,0.25,activating position
490,8a118a1fb708fe82,activating position,distal extended position,A61,0.5,activating position
491,8e4ce9e5e4c3d307,activating position,distal extended state,A61,0.5,activating position
492,c028e7aebb74463a,activating position,distal position,A61,0.5,activating position
493,6e29a7d9311fffe0,activating position,distal state,A61,0.5,activating position
494,79b666bec1fa8478,activating position,initial position,A61,0.5,activating position
495,ac62e311f00a1bb8,activating position,intermediate position,A61,0.5,activating position
496,e2451db8769b1a79,activating position,lancing,A61,0.0,activating position
497,c6de1b1fa20e48e2,activating position,lancing configuration,A61,0.0,activating position
498,11028de506fe1d8a,activating position,lancing position,A61,0.25,activating position
499,f0cd0109ece17b16,activating position,opening,A61,0.25,activating position
500,942aaebb8a21b885,activating position,opening position,A61,0.5,activating position
501,7aa290aad3395c15,activating position,proximal distal position,A61,0.5,activating position
502,3a2bf536577be7cc,activating position,proximal extended position,A61,0.5,activating position
503,eebc7703505b77d1,activating position,proximal extended state,A61,0.5,activating position
504,6efac55f99e207be,activating position,retracted position,A61,0.25,activating position
505,b860ef436f6927c9,activating position,retracted state,A61,0.25,activating position
506,cac0e7e304e8c739,activating position,use configuration,A61,0.25,activating position
507,7971eb7713bc423e,activating position,use position,A61,0.5,activating position
508,a19cb161e2ec972b,activating position,activated grid position,B65,0.5,activating position
509,4f24e6d79cc0c22b,activating position,activated position,B65,1.0,activating position
510,b68de1ed513f26ed,activating position,activating area,B65,0.75,activating position
511,dcbefd3e4809caf6,activating position,activating card,B65,0.0,activating position
512,764d14d6ced9433d,activating position,activating location,B65,0.75,activating position
513,85517b32188f19bd,activating position,activating point,B65,0.75,activating position
514,80f111f091cf8e4d,activating position,activating position,B65,1.0,activating position
515,5a2d76c624091eb7,activating position,activating powder,B65,0.0,activating position
516,d5098392a50e2b48,activating position,activating spot,B65,0.75,activating position
517,ce9403320e3959d1,activating position,activation function in neural network,B65,0.0,activating position
518,f99a2b6f5aac24bc,activating position,activation position,B65,1.0,activating position
519,82cf5fa292fe36aa,activating position,cell position,B65,0.0,activating position
520,996755e2ee778603,activating position,closed configuration,B65,0.25,activating position
521,5620e40ce5c84a8e,activating position,closed position,B65,0.5,activating position
522,47ae76bb273ee706,activating position,conveyor chain,B65,0.25,activating position
523,471b36e2ea1b4528,activating position,extended position,B65,0.5,activating position
524,804d81357f95f18c,activating position,heater tray,B65,0.25,activating position
525,f202e9e69d6cb7a9,activating position,housing,B65,0.25,activating position
526,495cefad61f85b00,activating position,knotter operating mechanism,B65,0.25,activating position
527,45aff1c18db5a3fb,activating position,open configuration,B65,0.25,activating position
528,1254b6ae05df9154,activating position,open point,B65,0.25,activating position
529,2b1eedf30b557256,activating position,open position,B65,0.5,activating position
530,7e718fd12fbe93eb,activating position,operating position,B65,0.75,activating position
531,6a0b5b6317f400f2,activating position,outer container,B65,0.25,activating position
532,443dcb6d0eb6acf9,activating position,position of thyroid gland,B65,0.0,activating position
533,e0b0245fce4860cd,activating position,producing a coil,B65,0.25,activating position
534,dbc5964437d57393,activating position,protruding position,B65,0.5,activating position
535,fe347fa6f0a7b2f5,activating position,sealed package,B65,0.25,activating position
536,e32524e50636d475,activating position,spinal cord position,B65,0.0,activating position
537,b1d635a8ff2e50eb,activating position,activated,G06,0.5,activating position
538,167d7f4323fdf14a,activating position,activated position,G06,1.0,activating position
539,e4942c2650098e48,activating position,activating,G06,0.5,activating position
540,7c9540ef0369314d,activating position,activating condition,G06,0.5,activating position
541,3d63e76d3e204be0,activating position,activating configuration,G06,0.5,activating position
542,b5d1c49fb280b4eb,activating position,activating positions,G06,1.0,activating position
543,730575abd11740c1,activating position,activation,G06,0.5,activating position
544,998313afb86d7b3a,activating position,activation condition,G06,0.5,activating position
545,8a89de538b046f05,activating position,activation configuration,G06,0.5,activating position
546,11999f823ace67f2,activating position,activation position,G06,1.0,activating position
547,f2241d48c60194ea,activating position,activation state,G06,0.5,activating position
548,8ed41bd0deb21205,activating position,active material,G06,0.0,activating position
549,fbf3be656271239a,activating position,active region,G06,0.0,activating position
550,e3e55d87aa888909,activating position,active transport,G06,0.0,activating position
551,32fb4aee9c38e5f9,activating position,active working location,G06,0.5,activating position
552,8ccbdea29c0b7798,activating position,deactivating position,G06,0.25,activating position
553,94d3a472eb92a3d0,activating position,designated port,G06,0.25,activating position
554,294e446cfcd824d8,activating position,functional location,G06,0.5,activating position
555,4517068e81ef48bf,activating position,geoposition,G06,0.25,activating position
556,ccfe9a005c5a7ba5,activating position,initial operative position,G06,0.5,activating position
557,9e99e2d5fcebfa0f,activating position,initial runner,G06,0.0,activating position
558,563ea708f556fa8d,activating position,initial symptoms,G06,0.0,activating position
559,459cfb8535038bd5,activating position,location finder,G06,0.25,activating position
560,95e983d13827933f,activating position,nodes,G06,0.25,activating position
561,6928c09ec2834ef6,activating position,operating positions,G06,0.5,activating position
562,3e0b9c50e903f63f,activating position,operative person,G06,0.0,activating position
563,c8a232d8702877ad,activating position,positions,G06,0.5,activating position
564,51da4ca78be17b5a,activating position,protected link,G06,0.25,activating position
565,a8c0dfe520797e6f,activating position,routing topology,G06,0.5,activating position
